state_code,msamd,census_tract_number
13,42340,0044.00
12,23020,0218.02
12,23020,0224.00
40,36420,1016.00
24,12580,6068.03
17,16974,8043.07
12,23020,0227.00
17,41180,4035.02
18,26900,8103.00
4,38060,4220.01
12,23020,0233.01
34,35084,0204.00
12,48424,0048.05
26,47644,1908.00
17,16974,8237.03
12,48424,0078.17
12,22744,0406.00
12,48424,0001.02
47,,9511.00
12,48424,0002.08
15,26180,0009.01
29,41180,1135.00
12,48424,0002.09
18,23844,0419.00
12,22744,0606.03
6,41740,0213.02
13,,0005.02
12,48424,0002.11
12,22744,0703.07
6,31084,2118.01
12,48424,0002.12
12,48424,0002.13
48,10180,0134.01
39,19380,0031.00
17,16974,2912.00
12,48424,0003.01
12,48424,0003.03
12,48424,0003.04
6,41740,0151.00
25,39300,6141.02
6,40900,0085.01
12,48424,0004.03
17,16974,8198.01
48,,9706.00
12,48424,0005.01
48,26420,4216.00
5,30780,0104.06
27,,0303.00
36,,0364.00
20,28140,0709.00
6,47300,0028.00
12,48424,0008.01
12,48424,0009.01
8,19740,0141.09
29,27620,9707.00
24,12580,4411.01
12,33124,0014.01
42,38300,4080.01
12,48424,0011.01
31,36540,0075.07
4,46060,0045.08
36,35644,0161.00
12,48424,0011.02
12,48424,0013.01
55,33340,0095.00
49,41620,1135.26
48,,0005.00
12,36740,0154.01
23,,0242.00
12,48424,0014.04
6,23420,0031.02
12,48424,0016.00
12,48424,0039.02
12,48424,0019.02
9,25540,5147.00
12,48424,0019.05
39,19380,0102.00
27,33460,0703.03
32,29820,0056.08
47,27740,0602.00
12,48424,0021.00
12,22744,1103.20
9,,2632.00
12,48424,0023.00
17,16974,5804.00
6,41740,0154.05
12,48424,0031.01
12,48424,0034.00
27,33460,0265.05
12,48424,0036.00
48,23104,1022.01
55,20260,0210.00
12,35840,0001.01
25,14484,4101.00
12,48424,0039.01
48,26420,6603.00
12,48424,0040.07
53,38900,0407.06
40,,9542.00
12,48424,0040.12
1,19460,0009.00
18,14020,
12,48424,0042.01
39,17460,1541.00
17,16974,2306.00
72,41980,0323.00
17,40420,0034.00
4,,9515.00
72,32420,0805.00
29,41180,2168.00
51,47894,9002.00
36,,0720.00
17,16974,0406.00
12,45300,0107.02
18,43780,0104.00
12,48424,0045.00
10,48864,0122.00
32,,9601.00
12,48424,0046.01
29,41140,0019.00
42,37964,2014.07
13,12060,0111.00
25,14484,5306.00
12,48424,0047.02
20,,0017.00
13,12060,1704.01
31,30700,0020.00
6,42220,1514.02
12,48424,0047.05
46,,9776.00
42,48700,0108.00
12,48424,0048.04
22,12940,0409.02
34,15804,6035.07
17,16974,2829.00
6,37100,0083.03
16,,9814.00
55,33340,1801.00
27,,9804.00
49,39340,0008.01
1,,9524.00
26,19804,5766.00
12,48424,0048.13
51,47894,9004.04
36,35644,0380.00
12,48424,0052.02
12,45300,0133.11
1,13820,0603.00
34,20764,7312.03
12,48424,0054.02
17,29404,8601.01
12,48424,0055.02
42,37964,1013.00
17,16974,4609.00
12,48424,0056.00
20,28140,0520.03
12,48424,0058.04
17,16974,0506.00
1,26620,0106.21
6,12540,0028.15
42,39740,0117.02
48,23104,1008.00
12,48424,0058.05
16,,9807.00
39,,0322.01
12,48424,0058.06
21,17140,0706.03
6,40140,0425.07
12,48424,0058.09
6,42044,0525.15
29,27900,0111.00
16,38540,0011.01
13,10500,0203.00
18,23844,0504.03
12,48424,0059.10
26,,2911.01
41,,0306.00
48,23104,1041.00
16,,9809.00
26,47644,7221.00
12,48424,0059.11
12,48424,0059.12
48,41700,1813.03
22,29340,0011.00
12,48424,0059.16
12,48424,0059.21
8,19740,0049.00
12,19660,0909.01
23,38860,0100.00
9,,2501.00
36,35644,1441.00
12,48424,0059.25
6,23420,0055.07
37,11700,0026.01
12,48424,0060.03
18,26900,3804.02
6,41940,5112.00
12,27260,0159.22
17,,0106.00
6,41884,0251.00
12,36740,0177.02
17,,9728.00
12,48424,0060.06
12,48424,0060.08
12,14600,0009.00
12,48424,0062.02
12,48424,0063.00
12,48424,0065.02
12,45300,0250.07
13,15260,0005.02
26,19804,5580.00
12,48424,0066.04
12,48424,0069.08
36,35644,0509.00
6,31084,2198.00
12,48424,0070.03
18,26900,5103.00
6,41740,0132.06
17,16974,3807.00
12,48424,0070.05
13,12060,9706.00
12,48424,0070.08
12,48424,0070.09
6,31084,7026.00
12,48424,0072.01
22,43340,0106.02
12,48424,0072.03
1,,9833.00
51,47894,1023.00
12,15980,0403.08
18,23844,0217.00
19,16300,9701.00
12,48424,0073.02
13,42340,0108.03
12,48424,0074.04
24,13644,7041.00
48,48660,0115.00
12,48424,0076.03
47,32820,0217.24
42,37964,0349.00
25,15764,3836.00
6,40140,0409.03
12,48424,0076.05
47,,9696.00
17,16974,8005.00
18,11300,0017.00
12,48424,0076.11
24,47894,8005.07
12,48424,0076.12
38,,0108.00
42,37964,1003.04
25,39300,6001.00
6,41740,0070.02
55,33340,1101.00
8,19740,0067.04
13,17980,0103.01
26,34740,0021.00
6,36084,4443.00
13,31420,0117.02
36,35644,0231.01
12,36740,0135.03
17,16974,3104.00
12,48424,0076.15
33,,9608.00
42,37964,0021.00
45,16700,0040.00
39,18140,0022.00
34,20764,0084.05
12,48424,0077.09
8,19740,0014.01
53,45104,0717.06
17,16974,8463.02
36,40380,0301.00
26,19804,5815.00
17,16974,6814.00
26,19804,5301.00
6,36084,4372.00
12,48424,0077.24
36,15380,0214.00
15,,0309.03
27,33460,0237.00
51,47894,4216.00
12,48424,0077.27
12,48424,0077.28
4,38060,0926.00
12,48424,0077.29
6,40900,0093.19
6,31084,1131.00
54,48260,0208.00
12,48424,0077.30
28,27140,0203.02
37,16740,0021.00
1,,9595.00
17,16974,8811.04
12,15980,0503.08
36,40380,0203.00
17,16974,8300.04
25,38340,9322.00
6,41740,0166.10
12,48424,0077.33
24,47894,8071.02
6,47300,0029.03
9,,9032.00
15,26180,0108.01
53,36500,0106.00
12,48424,0078.06
5,22900,0011.02
12,48424,0078.09
12,22744,0402.01
12,48424,0078.11
9,25540,5018.00
29,44180,0032.00
12,48424,0078.19
12,48424,0078.20
48,41700,1819.00
6,40140,0058.00
34,20764,0529.01
12,36740,0219.02
15,26180,0089.15
12,45300,0117.03
34,45940,0035.00
12,48424,0078.22
53,45104,0620.00
12,48424,0078.23
53,,9823.00
45,17900,0117.02
12,15980,0103.03
35,10740,0107.03
12,45300,0243.01
17,16974,2221.00
48,26420,2301.00
40,36420,1022.00
17,,8131.00
12,35840,0013.02
12,36740,0213.12
18,23844,0210.00
26,19804,5134.00
34,15804,5008.00
12,48424,0081.01
51,47894,1034.01
12,22744,0901.00
12,45300,0130.01
34,45940,0030.02
12,48424,0083.02
36,35644,0035.00
42,37964,0214.00
6,41884,1241.00
24,47894,8035.05
15,26180,0106.01
24,12580,7063.00
12,48424,0019.08
26,47644,1880.00
12,48424,0048.12
6,31084,1853.10
17,16974,8116.00
18,29140,0051.00
34,20764,8057.00
17,16974,3405.00
6,40900,0087.01
6,31084,1112.02
42,29540,0144.01
27,33460,0264.03
17,19180,0009.00
45,12260,0204.00
48,18580,0037.00
9,35980,7027.00
21,30460,0403.00
22,33740,0107.00
17,16974,8092.00
18,26900,4104.00
17,,9634.00
55,,0113.00
8,,9923.00
12,48424,0059.26
25,37764,2032.00
17,16974,8443.02
25,15764,3104.00
12,48424,0059.31
17,16974,8058.01
42,10900,0023.02
12,48424,0064.02
12,35840,0017.03
26,47644,2584.00
12,48424,0069.06
24,12580,1502.00
40,36420,1077.07
12,48424,0069.07
17,29404,8630.01
1,20020,0501.00
36,10580,0144.01
22,35380,0013.01
12,48424,0074.01
26,19804,5904.00
12,48424,0074.05
40,36420,1085.16
12,,0106.01
72,41980,5505.00
36,35644,1029.00
6,41740,0148.03
12,48424,0076.04
12,48424,0076.07
12,33124,0101.66
12,33124,0101.32
24,12580,7508.03
56,,9564.00
12,48424,0076.13
17,16974,6805.00
42,38300,1411.00
39,49660,8016.00
6,41740,0200.21
8,,9959.00
48,21340,0039.02
12,48424,0077.37
17,16974,8211.01
12,48424,0078.18
12,36740,0102.00
37,49180,0705.01
18,23844,0102.01
6,42044,0993.05
12,48424,0079.03
34,20764,7310.02
24,13644,7054.00
12,48424,0080.02
17,16974,2508.00
39,,9730.00
42,37964,2062.02
12,36740,0135.04
34,20764,7202.04
12,48424,0083.01
25,14484,5421.00
17,16974,6609.00
48,31180,0017.05
12,48424,0024.00
26,19804,5390.00
12,48424,0029.00
12,48424,0068.01
17,16974,6717.00
6,31084,4825.03
9,14860,0610.00
12,48424,0082.01
12,48424,0082.02
12,48424,0026.00
72,41980,2405.00
8,19740,9912.02
42,,1105.00
6,,0001.04
12,23540,0002.00
18,23844,0404.02
6,31084,1210.10
12,33124,0090.16
39,49660,8015.00
42,37964,4073.00
48,31180,0021.02
12,35840,0001.03
22,29180,0014.09
26,19804,5916.00
12,23540,0004.00
4,38060,1032.08
39,17140,0098.00
6,40900,0057.02
12,23540,0005.00
26,47644,2406.00
13,12060,0404.09
13,12260,0107.04
17,16974,6105.00
12,23540,0008.00
21,31140,0119.07
12,23540,0009.02
39,17140,0418.00
55,33340,4201.04
18,26900,3302.03
49,39340,0030.00
12,23540,0010.00
6,41884,6091.00
1,13820,0115.00
12,23540,0012.01
12,23540,0012.02
1,,0213.00
25,37764,2532.04
6,40140,0435.10
39,17140,0140.00
6,41940,5004.00
46,,9589.00
12,23540,0012.03
6,31084,6015.02
45,16700,0007.00
22,,9535.00
9,25540,5420.00
13,12020,1303.00
17,16974,1705.00
1,13820,0303.17
47,32820,0216.12
20,48620,0209.01
12,23540,0015.03
18,26900,3517.00
34,35084,0309.00
25,15764,3591.00
17,16974,0711.00
1,13820,0112.05
26,22420,0108.11
12,23540,0017.01
12,23540,0017.02
13,17980,0030.00
48,46340,0017.00
12,23540,0018.02
21,36980,0012.00
25,37764,2061.00
13,12060,0221.00
12,23540,0018.05
12,23540,0018.06
51,47260,0209.01
8,,9520.00
24,12580,3011.04
48,15180,0128.00
47,34980,0184.04
26,19804,5511.00
34,20764,0069.00
6,37100,0060.00
12,27260,0158.02
36,,9626.00
6,41740,0159.02
19,11180,0005.00
17,16974,0108.00
12,23540,0022.09
26,19804,5664.00
18,45460,0003.00
12,36740,0218.03
12,23540,0022.10
19,,0406.00
22,12940,0035.04
12,23540,9501.00
16,17660,0008.00
6,41740,0195.03
12,14600,0003.04
12,23540,9502.00
33,,9709.00
36,40380,0116.04
23,38860,0220.00
18,,9617.00
55,33340,1017.00
35,10740,0012.00
39,45780,0047.01
12,39460,0101.00
6,31084,1031.01
12,39460,0102.00
25,37764,2084.00
12,39460,0103.00
36,35004,4048.00
28,32820,0712.00
51,16820,0102.00
12,39460,0201.00
17,,8528.01
36,45060,0137.00
34,20764,0014.17
51,40060,8104.00
12,39460,0203.03
42,38300,4980.00
12,39460,0208.00
53,42644,0528.04
20,48620,0093.02
6,39820,0124.00
27,33460,0706.02
12,39460,0302.00
8,,9807.00
8,19740,0077.02
23,38860,0018.00
19,47940,0026.03
6,40140,0091.02
13,12060,0101.01
12,34940,0101.03
26,,0504.00
13,12060,1404.04
34,36140,0201.01
12,34940,0101.04
6,40900,0059.01
1,,9546.00
30,,9945.00
12,34940,0102.02
12,34940,0102.03
20,28140,0512.00
13,12060,0603.06
12,34940,0102.04
23,,9564.00
24,47894,8035.12
12,34940,0104.09
25,39300,6528.00
12,34940,0104.12
12,34940,0106.03
22,33740,0001.00
4,38060,2168.15
12,34940,0109.03
24,12580,4015.04
20,48620,0208.00
12,34940,0111.01
19,,0024.00
12,34940,0112.02
25,,2102.00
8,22660,0020.09
19,16300,0023.00
25,14484,5031.01
15,26180,0068.06
12,27260,0305.00
17,,0108.00
34,35644,0192.01
25,44140,8016.03
17,16974,0817.00
17,16974,8096.00
12,,0201.01
12,42260,0013.01
12,27260,0309.01
36,35644,0493.02
42,42540,2016.00
72,21940,1401.01
13,12060,9702.00
48,26420,7002.00
13,42340,0102.00
12,15980,0302.00
12,27260,0309.02
55,31540,0106.00
45,,0207.00
19,19780,0007.03
32,29820,0029.41
12,27260,0311.01
6,47300,0023.04
23,12620,0155.00
6,40140,0044.01
12,27260,0001.00
36,35644,0539.00
12,35840,0027.03
49,41620,1138.03
19,,0004.00
41,21660,0003.00
26,,0511.00
44,39300,0146.00
25,49340,7211.00
34,20764,0004.04
12,35840,0027.12
1,,0500.00
26,19804,5464.00
45,17900,0209.02
36,35644,0635.00
6,31084,5335.02
22,43340,0219.00
48,21340,0015.02
24,12580,8106.00
12,27260,0011.00
39,17140,0324.00
6,31084,6514.00
39,,9660.00
42,10900,0159.01
6,40140,0437.02
19,47940,0015.01
12,37460,0013.00
21,,0704.00
12,27260,0018.00
29,28140,0058.01
42,35084,9502.00
26,47644,2413.00
12,27260,0023.00
12,45300,0115.12
48,19124,0122.06
6,31084,3015.01
12,45300,0409.03
27,24220,0205.00
50,,9553.00
12,27260,0025.00
18,,9757.00
11,47894,0096.04
23,,9511.00
12,27260,0027.02
13,40660,0005.00
12,27260,0029.02
51,47260,0043.00
12,27260,0101.01
22,29340,0014.00
18,,0102.00
18,21140,0014.00
26,47644,6572.00
53,42644,0297.00
12,27260,0103.01
12,27260,0105.00
48,26420,6641.00
17,44100,0011.00
33,,9714.02
29,,9803.00
47,34100,1003.00
26,27100,0009.00
24,12580,4014.00
29,41140,0103.00
55,,9806.00
9,14860,1002.00
51,47894,0102.02
12,27260,0109.00
4,38060,4207.03
6,37100,0047.02
22,,9534.00
12,27260,0114.00
15,26180,0084.02
36,35644,0054.00
5,,0308.01
12,27260,0115.00
45,11340,0108.00
12,27260,0118.00
42,37964,2026.03
41,13460,9903.00
17,16974,8298.00
54,,9517.00
48,23104,1056.00
27,33460,1019.00
18,23844,0416.00
22,35380,0278.09
18,43780,0114.01
48,26420,2531.00
12,27260,0128.00
36,35644,0132.03
25,14484,0003.01
17,37900,9613.00
42,39740,0103.02
72,32420,0815.22
27,33460,0240.03
48,26420,7245.00
26,19804,5459.00
12,48424,0059.32
34,20764,8059.00
6,20940,0106.00
12,27260,0131.00
39,19380,0029.00
17,16974,2503.00
25,14484,0106.00
20,,9570.00
26,11460,4236.00
12,27260,0135.22
13,12060,0314.04
25,49340,7572.00
17,16974,8814.00
17,16974,8051.07
12,29460,0145.01
26,29620,0023.00
18,,0426.03
15,,0202.00
12,27260,0139.02
12,27260,0210.02
12,27260,0139.03
20,28140,0524.14
12,27260,0141.01
13,12060,0313.08
18,31140,0710.03
6,41940,5035.10
25,39300,6314.00
45,17900,0104.08
12,27260,0143.13
42,,0114.00
51,47260,0450.00
6,41884,6052.00
21,30460,0037.00
12,48424,0074.03
39,,9589.00
12,27260,0144.05
25,15764,3125.01
25,15764,3575.00
22,10780,0110.00
21,31140,0100.07
24,12580,7404.00
17,14060,0019.02
12,29460,0120.01
34,15804,5009.00
12,27260,0147.01
12,33124,0059.02
8,22660,0018.06
47,16860,0121.00
18,14020,0014.02
22,26380,0216.01
25,37764,2211.00
17,40420,0021.00
6,31084,4329.02
17,16974,3702.00
12,27260,0150.02
22,35380,0017.24
55,22540,0416.00
12,27260,0153.00
26,47644,1386.00
25,14484,1404.00
12,27260,0155.00
12,27260,0156.00
1,12220,0413.00
32,29820,0027.06
22,35380,0109.00
5,30780,0103.02
26,,0130.01
17,16974,2837.00
12,27260,0158.01
6,31084,2348.00
17,29404,8645.10
39,17460,1239.00
12,27260,0161.00
18,34620,0002.00
12,34940,0112.05
6,37100,0070.00
17,,8836.02
23,,9969.00
12,27260,0163.00
17,16974,2832.00
12,27260,0167.11
6,41500,0140.00
45,,0029.03
40,,9621.00
11,47894,0099.05
48,21340,0011.12
12,29460,0143.01
13,10500,0201.00
6,41940,5035.06
12,27260,0168.02
24,12580,7064.01
6,41884,6023.00
6,31084,1241.02
12,27260,0168.04
25,49340,7591.00
17,19500,0013.00
5,,0106.00
17,28100,0126.00
15,,0313.00
8,17820,0047.03
12,27260,0501.00
6,31084,1154.02
72,41980,5101.00
16,38540,0018.00
21,17140,0636.05
20,48620,0054.00
18,26900,1102.02
41,38900,0018.02
6,41940,5076.00
12,27260,0503.03
4,38060,4220.02
12,27260,0505.01
12,27260,0505.02
53,42644,0420.06
6,25260,0005.00
12,27260,0214.01
24,13644,7014.12
12,27260,0017.00
12,42260,0003.05
8,19740,0062.00
22,10780,0123.00
26,28020,0017.02
36,10580,0211.02
6,37100,0041.01
36,39100,0115.00
6,33700,0020.03
12,27260,0168.03
40,36420,1067.03
72,41980,0408.00
12,42260,0004.08
25,44140,8104.04
72,38660,7203.00
12,42260,0006.01
42,38300,4455.00
51,47894,4511.00
6,,0626.32
6,40140,0308.00
12,42260,0006.02
6,41740,0198.03
36,35644,0375.03
8,17820,0003.02
6,37100,0044.00
6,12540,0038.09
6,40140,0060.00
42,10900,0172.00
6,12540,0005.04
6,41940,5039.00
6,31084,2676.00
22,12940,0031.01
12,42260,0011.01
25,14484,5051.02
12,42260,0012.02
23,38860,0113.00
17,29404,8607.01
12,42260,0020.03
12,42260,0020.05
6,31084,2362.01
25,44140,0407.01
26,,9510.00
19,43580,0013.00
26,19804,5393.00
40,36420,1084.04
12,42260,0020.09
45,17900,0114.09
18,26900,3422.00
17,16974,3304.00
17,16974,5002.00
13,12060,0313.06
12,42260,0001.02
6,36084,3451.09
42,37964,3019.00
17,16974,2911.00
13,19140,0014.00
26,29620,0013.00
22,,0504.00
24,,9609.00
20,48620,0096.00
36,,0526.03
18,26900,3547.00
12,27260,0137.24
24,12580,7407.00
12,42260,0004.01
36,35644,0167.00
25,14484,0912.00
13,12060,0904.00
55,29100,0101.01
13,12060,0209.00
34,35084,0306.00
8,17820,0051.02
48,28660,0222.00
24,13644,7026.01
26,19804,5626.00
47,28940,0111.02
55,24580,0102.01
6,31084,5403.00
19,19780,0011.00
12,36100,0015.00
53,34580,9516.00
22,12940,0045.02
27,33460,0502.34
6,41740,0083.06
25,37764,2621.00
17,,9535.00
36,35644,0021.03
53,,0025.00
12,,9513.00
20,,9918.00
12,42260,0012.01
26,40980,0111.00
26,28020,0113.00
26,19804,5879.00
17,16974,8199.00
51,47260,0066.04
12,19660,0827.02
21,31140,0201.00
12,42260,0013.04
47,16860,0033.00
4,46060,0046.22
42,37964,1026.00
6,31084,1231.03
12,36740,0416.00
12,42260,0015.05
27,31860,9713.00
22,43340,0245.03
39,17460,1610.00
36,35004,4127.00
26,47644,2581.00
42,38300,2701.00
49,41620,1017.00
36,35644,0335.00
9,25540,4304.00
12,42260,0015.07
17,44100,0005.01
48,19124,0032.01
34,20764,0527.00
12,42260,0016.02
6,40140,0076.02
34,15804,7038.01
12,42260,0022.01
12,42260,0022.02
26,47644,2516.00
26,19804,5333.00
18,14020,0008.00
42,,0205.00
12,42260,0023.03
12,42260,0027.13
37,24660,0313.01
15,26180,0008.00
55,33340,2002.00
54,48540,0025.00
12,19660,0804.00
12,42260,0024.01
47,17300,1006.01
48,10180,0301.00
36,40380,0083.02
4,49740,0105.00
17,16974,4605.00
6,42044,0754.03
48,26420,4119.00
25,37764,2174.00
12,42260,0025.09
17,,8119.00
34,20764,8062.00
34,15804,7028.03
10,48864,0168.02
17,16974,8122.00
17,,9711.00
55,,0126.00
6,36084,4232.00
12,,0401.07
13,12260,9503.00
17,16580,0058.00
45,17900,0114.03
27,,0304.01
15,26180,0094.00
12,36740,0167.17
17,16974,8801.09
12,42260,0027.10
42,49660,0328.00
72,25020,2704.00
20,29940,0009.02
37,39580,0531.01
36,35644,0002.03
48,23104,1011.00
26,,0105.00
22,12940,0403.01
40,22900,0401.98
54,,9695.00
17,16974,8044.01
8,19740,0120.58
12,27260,0314.00
36,,9919.00
48,19124,0141.25
12,36740,0215.05
24,19060,0015.02
9,14860,0453.00
18,21780,0407.00
12,42260,0027.14
48,23104,1140.06
20,48620,0009.00
48,19124,0316.39
12,42260,0027.15
20,,9528.00
12,42260,0027.17
12,36100,0002.00
6,41740,0028.03
33,,9751.00
72,,9597.00
72,,9505.00
54,,9507.00
8,19740,0145.04
12,36100,0003.01
36,40380,0143.01
12,36100,0006.02
12,36100,0009.01
17,,9505.00
51,13980,2101.00
12,37340,0651.01
22,29340,0005.00
12,36100,0011.02
36,35644,0030.00
12,36100,0013.02
44,39300,0405.00
26,28020,0015.04
24,12580,1501.00
12,36100,0016.00
45,,0209.02
17,,8702.00
39,17140,0415.01
12,37340,0643.01
26,24340,0010.00
20,,9759.00
12,27260,0168.06
12,36100,0026.01
4,38060,2168.16
12,34940,0112.01
12,36100,0027.02
4,,9526.00
12,36740,0303.03
13,12060,0008.00
53,44060,0005.00
6,31084,5300.05
48,28660,0234.01
22,26380,0203.00
26,47644,2521.00
24,47894,8004.08
26,19804,5838.00
6,23420,0042.09
12,36740,0312.02
18,,9665.00
16,14260,0103.21
12,36740,0313.01
6,31084,4073.02
12,,0023.03
26,19804,5930.00
12,36740,0101.00
6,41740,0178.09
23,,9913.00
36,10580,0216.00
17,16974,2003.00
12,,9602.00
36,35004,1108.03
12,36740,0103.00
36,28740,9540.00
21,,9707.00
36,40380,0112.05
34,35084,0439.00
12,36740,0117.01
9,35300,3453.00
26,19804,5409.00
12,22744,0418.00
6,41884,0352.01
55,,9608.00
8,19740,0103.03
12,36740,0122.01
16,,9604.00
6,31084,2731.00
39,15940,7201.00
5,30780,0307.00
12,36740,0123.07
9,14860,0719.00
6,40900,0207.03
21,,0121.05
47,28940,0604.00
12,36740,0124.01
35,10740,9433.00
24,13644,7015.03
23,12620,0140.00
12,36740,0124.02
34,45940,0042.04
55,48140,0011.02
17,16974,0813.00
12,36740,0124.03
19,19340,0125.01
36,35644,0055.00
25,14484,0404.00
25,,2611.01
17,16974,2204.00
18,26900,3904.03
39,17140,0402.03
12,36740,0126.00
6,31084,4808.02
24,13644,7003.10
17,16974,3904.00
21,,0209.00
12,36740,0133.00
17,16974,6406.00
17,16974,8417.02
16,14260,0021.00
31,,9787.00
5,27860,0002.00
6,41884,6049.00
25,14484,5052.00
24,12580,7066.00
6,31084,9301.00
13,12260,0003.00
26,19804,5045.00
19,47940,0030.01
12,36740,0136.02
6,40140,0432.25
48,26420,7254.00
12,36740,0136.04
12,36740,0136.05
12,42680,0505.02
6,36084,4033.00
6,31084,9300.00
12,45300,0330.04
6,40140,0432.13
18,18020,0101.00
36,45060,0112.41
18,26900,2109.00
4,46060,0021.00
12,36740,0138.03
37,16740,0057.06
12,36740,0144.00
25,49340,7362.00
13,17980,0101.04
13,10500,9504.00
47,34980,0419.00
25,49340,7282.00
53,48300,9601.00
18,,9703.00
24,12580,1001.00
18,45460,0107.01
39,18140,0071.94
48,19124,0316.45
35,42140,0107.00
48,26420,6724.00
17,29404,8640.02
40,,9971.00
12,36740,0148.06
5,22220,0105.01
26,19804,5232.00
12,36740,0148.07
26,,0307.00
29,28140,0141.07
12,,9611.00
72,41980,0403.04
24,47894,8011.04
72,32420,0821.04
27,33460,0607.32
13,,9504.00
41,38900,0325.00
12,36740,0148.10
13,12260,0303.02
19,20220,0004.00
26,47644,2522.00
55,33340,6503.00
12,36740,0148.13
12,36740,0149.03
18,23060,0116.01
12,36740,0149.04
19,16300,0017.00
16,38540,0002.00
12,36740,0149.06
17,16974,4113.00
8,19740,0085.20
48,41700,2103.00
26,47644,1506.00
12,36740,0151.04
27,33460,0374.04
48,13140,0011.00
24,13644,7021.01
29,28140,0066.00
15,26180,0016.00
12,36740,0151.06
42,37964,0268.00
42,,0309.00
32,,9804.04
27,33460,0268.20
9,25540,4972.00
8,17820,0071.00
6,49700,0410.00
12,36740,0216.08
17,16974,1711.00
17,16974,2842.00
12,36740,0152.01
24,12580,4015.03
18,45460,0205.00
1,26620,0002.01
31,,9786.00
12,36740,0154.02
12,36740,0157.01
12,36740,0157.02
40,,5006.00
12,36740,0160.01
34,35644,1247.00
51,31340,0001.00
37,24660,0128.03
50,,9665.00
51,47894,4922.00
42,42540,1018.00
12,45220,0205.00
17,19500,0010.00
27,40340,9501.00
20,,9761.00
17,16974,2924.00
17,16974,8067.00
12,36740,0161.00
22,35380,0252.02
13,19140,0012.00
6,31084,1436.02
53,36500,0112.00
12,36740,0162.00
12,36740,0163.01
17,16974,8542.00
6,40900,0062.01
12,14600,0006.02
12,36740,0164.12
17,16580,0004.00
24,12580,4038.03
12,36740,0165.04
53,49420,0006.00
5,45500,0210.00
12,36740,0165.05
26,29620,0201.01
12,36740,0167.12
45,16700,0026.10
48,26420,6738.00
30,,1004.00
12,,0249.05
17,16974,5805.00
6,40140,0427.09
22,12940,0042.04
34,20764,7312.04
36,35644,0792.00
12,36740,0167.14
8,19740,0106.01
18,,0203.01
6,31084,2945.10
21,36980,9704.00
25,14484,4111.00
53,42644,0107.00
42,38300,0103.00
18,33140,0429.00
6,41940,5120.19
12,36740,0167.19
11,47894,0058.00
12,14600,0008.05
1,11500,0011.00
17,16974,8083.01
17,29404,8607.02
5,30780,0029.00
27,33460,0410.02
6,41884,0209.00
42,42540,2175.00
15,26180,0089.18
21,21060,0017.00
24,12580,1508.00
12,36740,0168.02
12,36740,0168.04
17,16974,8801.11
26,47644,3390.00
35,,9846.00
42,38300,4927.00
24,12580,2715.01
12,36740,0170.07
12,36740,0170.08
39,49660,8027.01
12,36740,0170.09
26,22420,0102.01
1,13820,0047.01
12,36740,0177.01
12,37340,0621.03
6,12540,0001.01
12,36740,0107.01
12,36740,0179.01
40,36420,1072.10
12,36740,0413.00
40,,0108.00
12,33124,0093.05
17,14060,0003.02
12,22744,0110.00
6,31084,4612.00
17,,0508.00
48,19124,0513.00
18,23060,0007.01
12,36740,0415.00
6,32900,0023.02
6,42100,1225.00
12,36740,0417.00
6,31084,9001.01
6,41740,0101.11
21,,0705.00
12,36740,0423.00
26,19804,5078.00
12,36740,0426.00
